# ##X##X##X## #
 R X XX XX X   
# ##X##X##X## #
# ##X## ##X## #
   X X   X X   
# ##X## ##X## #
# ## ##X##X## #
      X XX X   
# ## ##X##X## #
# ##X##X##X## #
   X XX XX X   
# ##X##X##X## #
# ##X##X## ## #
   X XX X      
# ##X##X## ## #

episode  173 score 822.00 average score 902.50 epsilon 0.01
episode  174 score 992.00 average score 902.75 epsilon 0.01
episode  175 score 992.00 average score 903.93 epsilon 0.01
episode  176 score 991.00 average score 906.36 epsilon 0.01
episode  177 score 974.00 average score 906.51 epsilon 0.01
episode  178 score 991.00 average score 908.83 epsilon 0.01
episode  179 score 985.00 average score 908.97 epsilon 0.01
episode  180 score 987.00 average score 910.22 epsilon 0.01
episode  181 score 988.00 average score 912.11 epsilon 0.01
episode  182 score 992.00 average score 913.15 epsilon 0.01
episode  183 score 971.00 average score 925.42 epsilon 0.01
episode  184 score 912.00 average score 926.32 epsilon 0.01
episode  185 score 979.00 average score 929.74 epsilon 0.01
episode  186 score 961.00 average score 933.98 epsilon 0.01
episode  187 score 941.00 average score 933.47 epsilon 0.01
episode  188 score 986.00 average score 933.94 epsilon 0.01
episode  189 score 986.00 average score 933.93 epsilon 0.01
episode  190 score 969.00 average score 933.71 epsilon 0.01
episode  191 score 951.00 average score 933.31 epsilon 0.01
episode  192 score 890.00 average score 933.01 epsilon 0.01
episode  193 score 992.00 average score 933.47 epsilon 0.01
episode  194 score 962.00 average score 933.51 epsilon 0.01
episode  195 score 992.00 average score 933.52 epsilon 0.01
episode  196 score 992.00 average score 933.53 epsilon 0.01
episode  197 score 986.00 average score 934.04 epsilon 0.01
episode  198 score 990.00 average score 934.04 epsilon 0.01
episode  199 score 984.00 average score 937.27 epsilon 0.01
episode  200 score 977.00 average score 937.67 epsilon 0.01
episode  201 score 991.00 average score 938.66 epsilon 0.01
episode  202 score 992.00 average score 939.43 epsilon 0.01
episode  203 score 962.00 average score 939.96 epsilon 0.01
episode  204 score 987.00 average score 939.91 epsilon 0.01
episode  205 score 981.00 average score 940.70 epsilon 0.01
episode  206 score 981.00 average score 941.54 epsilon 0.01
episode  207 score 992.00 average score 942.22 epsilon 0.01
episode  208 score 982.00 average score 946.65 epsilon 0.01
episode  209 score 992.00 average score 946.71 epsilon 0.01
episode  210 score 976.00 average score 947.49 epsilon 0.01
episode  211 score 942.00 average score 948.02 epsilon 0.01
episode  212 score 979.00 average score 948.70 epsilon 0.01
episode  213 score 982.00 average score 949.78 epsilon 0.01
episode  214 score 971.00 average score 949.73 epsilon 0.01
episode  215 score 982.00 average score 951.18 epsilon 0.01
episode  216 score 992.00 average score 951.62 epsilon 0.01
episode  217 score 883.00 average score 957.97 epsilon 0.01
episode  218 score 992.00 average score 958.09 epsilon 0.01
episode  219 score 991.00 average score 958.26 epsilon 0.01
episode  220 score 947.00 average score 958.12 epsilon 0.01
episode  221 score 961.00 average score 958.71 epsilon 0.01
episode  222 score 990.00 average score 958.70 epsilon 0.01
episode  223 score 985.00 average score 958.81 epsilon 0.01
episode  224 score 941.00 average score 958.79 epsilon 0.01
episode  225 score 970.00 average score 958.68 epsilon 0.01
episode  226 score 992.00 average score 961.34 epsilon 0.01
episode  227 score 979.00 average score 961.85 epsilon 0.01
episode  228 score 979.00 average score 962.14 epsilon 0.01
episode  229 score 987.00 average score 962.37 epsilon 0.01
episode  230 score 992.00 average score 962.42 epsilon 0.01
episode  231 score 981.00 average score 962.81 epsilon 0.01
episode  232 score 920.00 average score 964.17 epsilon 0.01
episode  233 score 975.00 average score 964.50 epsilon 0.01
episode  234 score 975.00 average score 965.11 epsilon 0.01
episode  235 score 992.00 average score 965.33 epsilon 0.01
episode  236 score 988.00 average score 965.37 epsilon 0.01
episode  237 score 992.00 average score 965.39 epsilon 0.01
episode  238 score 981.00 average score 965.33 epsilon 0.01
episode  239 score 937.00 average score 964.83 epsilon 0.01
episode  240 score 991.00 average score 965.30 epsilon 0.01
episode  241 score 989.00 average score 965.44 epsilon 0.01
episode  242 score 992.00 average score 965.71 epsilon 0.01
episode  243 score 992.00 average score 967.08 epsilon 0.01
episode  244 score 916.00 average score 967.23 epsilon 0.01
episode  245 score 957.00 average score 968.42 epsilon 0.01
episode  246 score 982.00 average score 968.33 epsilon 0.01
episode  247 score 983.00 average score 968.54 epsilon 0.01
episode  248 score 913.00 average score 967.85 epsilon 0.01
episode  249 score 980.00 average score 967.74 epsilon 0.01
episode  250 score 982.00 average score 967.74 epsilon 0.01
episode  251 score 977.00 average score 967.60 epsilon 0.01
episode  252 score 992.00 average score 967.60 epsilon 0.01
episode  253 score 982.00 average score 967.50 epsilon 0.01
episode  254 score 985.00 average score 968.03 epsilon 0.01
episode  255 score 987.00 average score 968.00 epsilon 0.01
episode  256 score 985.00 average score 968.29 epsilon 0.01
episode  257 score 992.00 average score 968.85 epsilon 0.01
episode  258 score 992.00 average score 968.91 epsilon 0.01
episode  259 score 977.00 average score 969.07 epsilon 0.01
episode  260 score 874.00 average score 967.95 epsilon 0.01
episode  261 score 960.00 average score 968.18 epsilon 0.01
episode  262 score 955.00 average score 968.29 epsilon 0.01
episode  263 score 989.00 average score 968.26 epsilon 0.01
episode  264 score 957.00 average score 967.91 epsilon 0.01
episode  265 score 992.00 average score 968.43 epsilon 0.01
episode  266 score 992.00 average score 970.85 epsilon 0.01
episode  267 score 986.00 average score 970.85 epsilon 0.01
episode  268 score 992.00 average score 972.35 epsilon 0.01
episode  269 score 992.00 average score 972.50 epsilon 0.01
episode  270 score 984.00 average score 972.58 epsilon 0.01
episode  271 score 992.00 average score 972.95 epsilon 0.01
episode  272 score 992.00 average score 973.52 epsilon 0.01
episode  273 score 991.00 average score 975.21 epsilon 0.01
episode  274 score 992.00 average score 975.21 epsilon 0.01
episode  275 score 985.00 average score 975.14 epsilon 0.01
episode  276 score 990.00 average score 975.13 epsilon 0.01
episode  277 score 950.00 average score 974.89 epsilon 0.01
episode  278 score 983.00 average score 974.81 epsilon 0.01
episode  279 score 990.00 average score 974.86 epsilon 0.01
episode  280 score 992.00 average score 974.91 epsilon 0.01
episode  281 score 992.00 average score 974.95 epsilon 0.01
episode  282 score 992.00 average score 974.95 epsilon 0.01
